,Race Index,Pla.,Date,RC/Track/ Course,Dist.,G,Race Class,Dr.,Rtg.,Trainer,Jockey,LBW,Win Odds,Act. Wt.,Running Position,Finish Time,Declar. Horse Wt.,Gear,horse,season,N_RaceIndex
6183,691,07,24/05/23,"HV / Turf / ""C""",1650,G,3,10,73,P C Ng,Z Purton,2-1/2,6.2,128,10 10 11 7,1.40.76,1266,XB,2021_G195,22/23,22/23_691
6184,634,09,03/05/23,"HV / Turf / ""A""",1200,G,3,4,75,P C Ng,L Ferraris,3-3/4,17,133,10 10 9,1.10.49,1279,XB,2021_G195,22/23,22/23_634
6185,613,04,26/04/23,"HV / Turf / ""C+3""",1200,G,3,5,77,P C Ng,C Y Ho,4-1/4,10,132,10 12 4,1.09.75,1285,XB,2021_G195,22/23,22/23_613
6186,557,05,06/04/23,"HV / Turf / ""A""",1200,GY,3,11,78,P C Ng,C Y Ho,2-3/4,32,133,12 12 5,1.11.17,1290,XB1,2021_G195,22/23,22/23_557
6187,357,09,21/01/23,"ST / Turf / ""B""",1200,G,3,7,80,C Fownes,H Bowman,5-1/4,21,135,11 11 9,1.09.63,1277,--,2021_G195,22/23,22/23_357
6188,259,06,18/12/22,"ST / Turf / ""C+3""",1000,G,2,5,81,C Fownes,K Teetan,3-3/4,12,118,10 9 6,0.56.93,1284,B-/H-/TT-,2021_G195,22/23,22/23_259
6189,205,10,27/11/22,"ST / Turf / ""C""",1400,G,2,9,83,C Fownes,C Y Ho,5-3/4,6.3,125,11 11 10 10,1.22.65,1278,H/B1/TT,2021_G195,22/23,22/23_205
6190,087,06,12/10/22,"HV / Turf / ""A""",1650,GF,2,4,83,C Fownes,M Chadwick,6,3.5,120,2 2 3 6,1.40.09,1260,H/TT,2021_G195,22/23,22/23_087
6191,030,04,21/09/22,"HV / Turf / ""B""",1650,G,2,4,82,C Fownes,J Moreira,1/2,3.3,121,6 7 7 4,1.40.15,1255,H/TT,2021_G195,22/23,22/23_030
6192,009,04,11/09/22,"ST / Turf / ""A""",1400,G,2,8,82,C Fownes,A Badel,1-1/2,12,119,11 10 9 4,1.22.12,1258,H/TT,2021_G195,22/23,22/23_009
6193,835,06,16/07/22,"ST / Turf / ""A""",1200,G,2,1,82,C Fownes,J Moreira,4-1/2,4.5,118,7 6 6,1.09.05,1259,H/TT,2021_G195,21/22,21/22_835
6194,756,02,19/06/22,"ST / Turf / ""A""",1200,G,3,2,80,C Fownes,J Moreira,N,13,133,7 6 2,1.09.57,1269,H/TT,2021_G195,21/22,21/22_756
6195,728,09,05/06/22,"ST / Turf / ""C""",1000,G,3,1,81,C Fownes,L Ferraris,4-1/4,42,129,11 10 9,0.55.77,1275,H/TT,2021_G195,21/22,21/22_728
6196,509,05,16/03/22,"HV / Turf / ""C""",1650,G,3,7,81,A S Cruz,J Moreira,2,4.7,133,6 6 6 5,1.40.16,1247,H/TT,2021_G195,21/22,21/22_509
6197,421,04,12/02/22,"ST / Turf / ""C+3""",1200,G,3,10,80,A S Cruz,C L Chau,N,15,130,6 8 4,1.09.94,1247,H/TT,2021_G195,21/22,21/22_421
6198,360,11,23/01/22,"ST / Turf / ""A""",1200,G,3,2,80,A S Cruz,J Moreira,4-3/4,3.1,133,11 9 11,1.10.40,1245,H1/TT1,2021_G195,21/22,21/22_360
6199,532,05,27/03/24,"HV / Turf / ""A""",1650,G,4,3,56,C Fownes,H Bowman,1,4.2,131,6 6 6 5,1.41.35,1076,H/TT,2021_G266,23/24,23/24_532
6200,464,08,28/02/24,"HV / Turf / ""A""",1200,G,4,1,57,C Fownes,H Bowman,6,5.7,132,6 6 8,1.11.84,1089,H/TT,2021_G266,23/24,23/24_464
6201,428,12,18/02/24,"ST / Turf / ""C+3""",1200,G,4,11,59,C Fownes,E C W Wong,5-3/4,17,124,12 12 12,1.10.48,1090,H/TT,2021_G266,23/24,23/24_428
6202,384,05,31/01/24,"HV / Turf / ""A""",1200,G,4,11,59,C Fownes,E C W Wong,1-1/2,11,125,11 11 5,1.11.47,1088,H/TT,2021_G266,23/24,23/24_384
6203,267,02,20/12/23,"HV / Turf / ""C""",1200,G,4,1,58,C Fownes,C Y Ho,1,4.2,135,9 6 2,1.10.47,1082,H/TT,2021_G266,23/24,23/24_267
6204,192,06,22/11/23,"HV / Turf / ""C""",1200,G,4,8,60,C Fownes,C Y Ho,2-1/4,6.2,135,8 8 6,1.10.56,1081,H/TT,2021_G266,23/24,23/24_192
6205,122,03,29/10/23,"HV / Turf / ""C""",1000,G,4,1,60,C Fownes,K H Chan,3/4,17,130,11 10 3,0.57.70,1072,H/TT,2021_G266,23/24,23/24_122
6206,730,08,07/06/23,"HV / Turf / ""A""",1200,G,3,1,62,C Fownes,C Wong,4-1/4,36,114,8 8 8,1.10.74,1105,PC-/H/TT,2021_G266,22/23,22/23_730
6207,679,11,21/05/23,"ST / Turf / ""C+3""",1000,G,3,1,64,C Fownes,L Currie,6-3/4,64,119,11 10 11,0.56.57,1084,H/PC/TT,2021_G266,22/23,22/23_679
6208,613,09,26/04/23,"HV / Turf / ""C+3""",1200,G,3,1,66,C Fownes,L Currie,6,7.3,121,11 10 9,1.10.02,1085,H/PC/TT,2021_G266,22/23,22/23_613
6209,577,07,12/04/23,"HV / Turf / ""B""",1200,G,3,10,67,C Fownes,L Currie,2,25,124,8 8 7,1.10.12,1074,H/PC/TT,2021_G266,22/23,22/23_577
6210,530,12,26/03/23,"ST / Turf / ""C+3""",1400,G,3,3,67,C Fownes,A Badel,8-1/2,7.4,125,9 10 9 12,1.23.58,1071,V-/H/PC1/TT,2021_G266,22/23,22/23_530
6211,499,02,15/03/23,"HV / Turf / ""C""",1200,G,3,10,67,C Fownes,C Y Ho,1-1/2,8.5,122,7 7 2,1.09.95,1093,H/V1/TT,2021_G266,22/23,22/23_499
6212,425,04,15/02/23,"HV / Turf / ""C""",1650,GF,3,4,67,C Fownes,C Y Ho,1-3/4,3.4,127,4 4 3 4,1.39.91,1104,H/TT,2021_G266,22/23,22/23_425
6213,346,02,18/01/23,"HV / Turf / ""C""",1650,G,3,4,65,C Fownes,C Y Ho,SH,3.1,122,7 7 7 2,1.41.01,1103,B-/H/TT,2021_G266,22/23,22/23_346
6214,251,03,14/12/22,"HV / Turf / ""B""",1200,G,3,3,64,C Fownes,C Y Ho,1-1/4,4,121,5 5 3,1.09.60,1101,H/B1/TT,2021_G266,22/23,22/23_251
6215,193,03,23/11/22,"HV / Turf / ""C""",1200,G,3,5,62,C Fownes,C Y Ho,N,2.8,119,9 8 3,1.09.97,1097,H/TT,2021_G266,22/23,22/23_193
6216,135,01,30/10/22,"HV / Turf / ""C""",1200,G,4,8,57,C Fownes,C Y Ho,SH,2.3,133,10 10 1,1.09.81,1088,H/TT,2021_G266,22/23,22/23_135
6217,089,01,12/10/22,"HV / Turf / ""A""",1200,GF,4,5,48,C Fownes,C Y Ho,3,4.4,123,9 10 1,1.09.87,1083,H/TT,2021_G266,22/23,22/23_089
6218,036,04,21/09/22,"HV / Turf / ""B""",1200,GF,4,7,48,C Fownes,J Moreira,1-3/4,11,123,10 10 4,1.10.02,1089,H/TT,2021_G266,22/23,22/23_036
6219,684,05,22/05/22,"ST / Turf / ""A""",1000,G,4,10,51,C Fownes,B Shinn,4,12,126,12 14 5,0.57.80,1063,H/TT,2021_G266,21/22,21/22_684
6220,658,06,11/05/22,"HV / Turf / ""A""",1000,Y,4,7,52,C Fownes,K H Chan,5-1/4,37,121,11 10 6,0.59.04,1050,H1/TT,2021_G266,21/22,21/22_658
6221,568,07,10/04/22,"ST / Turf / ""C""",1200,G,4,10,52,C Fownes,B Shinn,5,3.7,126,8 5 7,1.10.39,1063,TT1,2021_G266,21/22,21/22_568
6222,286,04,26/12/23,"ST / Turf / ""C+3""",1200,G,3,5,60,P C Ng,A Atzeni,4-1/2,7.1,118,1 1 4,1.09.55,1199,B,2022_H369,23/24,23/24_286
6223,221,08,03/12/23,"ST / Turf / ""C+3""",1400,G,4,12,60,P C Ng,Y L Chung,3-1/2,4.6,130,1 1 1 8,1.23.13,1208,CP-/B1,2022_H369,23/24,23/24_221
6224,166,03,11/11/23,"ST / Turf / ""A+3""",1400,G,3,2,60,P C Ng,M L Yeung,2-1/4,3.8,117,2 2 2 3,1.22.40,1207,CP,2022_H369,23/24,23/24_166
6225,102,03,22/10/23,"ST / Turf / ""B+2""",1200,G,4,11,59,P C Ng,M L Yeung,3/4,2.5,135,1 1 3,1.09.46,1215,CP,2022_H369,23/24,23/24_102
6226,059,01,01/10/23,"ST / Turf / ""C+3""",1200,G,4,8,52,P C Ng,M L Yeung,SH,2.1,127,1 1 1,1.09.08,1233,CP1,2022_H369,23/24,23/24_059
6227,528,03,24/03/24,"ST / Turf / ""A""",2000,GF,4YO,4,78,P C Ng,A Atzeni,3/4,40,126,1 1 1 1 3,1.59.98,1148,PC,2023_J075,23/24,23/24_528
6228,471,13,03/03/24,"ST / Turf / ""B+2""",1800,G,4YO,4,78,P C Ng,A Atzeni,6-3/4,32,126,12 10 11 12 13,1.48.81,1149,PC,2023_J075,23/24,23/24_471
6229,392,01,04/02/24,"ST / Turf / ""B+2""",2000,G,3,8,72,P C Ng,A Atzeni,N,18,127,4 4 4 4 1,2.01.98,1152,PC,2023_J075,23/24,23/24_392
6230,358,07,21/01/24,"ST / Turf / ""A""",2000,G,2,11,73,P C Ng,A Atzeni,3-1/4,31,121,11 12 12 12 7,2.03.05,1157,B-/PC1,2023_J075,23/24,23/24_358
6231,341,08,13/01/24,"ST / Turf / ""C+3""",1600,G,3R,2,74,P C Ng,K Teetan,4-1/4,17,126,5 7 4 8,1.35.59,1156,B,2023_J075,23/24,23/24_341
6232,306,09,01/01/24,"ST / Turf / ""A""",1400,G,3,7,74,P C Ng,A Atzeni,3-1/2,54,133,12 12 13 9,1.23.56,1155,B1,2023_J075,23/24,23/24_306
6233,424,12,15/02/24,"HV / Turf / ""C""",1200,G,4,8,58,A S Cruz,Y L Chung,11-3/4,57,130,2 3 12,1.12.71,1077,B/H/TT,2022_H169,23/24,23/24_424
6234,390,10,04/02/24,"ST / Turf / ""B+2""",1200,G,3,9,61,A S Cruz,A Badel,9-3/4,86,116,5 8 10,1.10.72,1072,B/H/TT,2022_H169,23/24,23/24_390
6235,287,13,26/12/23,"ST / Turf / ""C+3""",1000,G,3,9,63,A S Cruz,M F Poon,8-1/2,43,120,12 12 13,0.57.93,1075,H/B1/TT,2022_H169,23/24,23/24_287
6236,174,12,15/11/23,"HV / Turf / ""B""",1200,G,3,3,65,A S Cruz,Y L Chung,10-1/4,35,119,8 9 12,1.11.36,1080,H/TT,2022_H169,23/24,23/24_174
6237,131,06,01/11/23,"HV / Turf / ""C+3""",1000,G,3,2,65,A S Cruz,A Badel,8,17,124,7 7 6,0.58.01,1080,H1/TT1,2022_H169,23/24,23/24_131
6238,526,01,24/03/24,"ST / Turf / ""A""",1200,GF,3,11,75,D A Hayes,Z Purton,1-1/2,2.6,135,2 2 1,1.08.19,1100,--,2023_J062,23/24,23/24_526
6239,413,01,12/02/24,"ST / Turf / ""A""",1200,G,3,2,69,D A Hayes,Z Purton,N,1.3,129,5 4 1,1.08.95,1104,--,2023_J062,23/24,23/24_413
6240,353,02,21/01/24,"ST / Turf / ""A""",1200,G,3,10,66,D A Hayes,Z Purton,SH,1.8,122,1 1 2,1.08.95,1108,--,2023_J062,23/24,23/24_353
6241,305,02,01/01/24,"ST / Turf / ""A""",1200,G,3,2,62,D A Hayes,Z Purton,NOSE,2.6,118,5 5 2,1.09.12,1094,--,2023_J062,23/24,23/24_305
6242,216,01,03/12/23,"ST / Turf / ""C+3""",1200,G,4,8,52,D A Hayes,Z Purton,2-3/4,2.1,127,2 2 1,1.09.48,1078,--,2023_J062,23/24,23/24_216
6243,445,01,21/02/24,"HV / Turf / ""C+3""",1000,G,3,5,71,C S Shum,K H Chan,2-1/4,30,120,1 1 1,0.56.95,1171,B/TT,2020_E217,23/24,23/24_445
6244,105,13,22/10/23,"ST / Turf / ""B+2""",1000,G,3,7,72,C S Shum,Y L Chung,19-3/4,20,122,3 7 13,1.00.06,1172,B/TT,2020_E217,23/24,23/24_105
6245,042,09,24/09/23,"ST / Turf / ""C""",1000,G,3,1,72,C S Shum,H Bowman,4,12,128,9 7 9,0.57.41,1179,B/TT,2020_E217,23/24,23/24_042
6246,787,06,01/07/23,"ST / Turf / ""B""",1000,G,3,4,72,C S Shum,M F Poon,3-3/4,32,126,11 6 6,0.57.16,1170,B/TT,2020_E217,22/23,22/23_787
6247,679,01,21/05/23,"ST / Turf / ""C+3""",1000,G,3,11,67,C S Shum,M F Poon,1/2,6.3,120,1 1 1,0.55.51,1161,B/TT,2020_E217,22/23,22/23_679
6248,336,04,15/01/23,"ST / Turf / ""A""",1000,G,3,10,67,C S Shum,M F Poon,2-1/4,16,120,7 5 4,0.57.88,1161,B/TT,2020_E217,22/23,22/23_336
6249,219,07,04/12/22,"ST / Turf / ""C+3""",1000,GF,3,8,67,C S Shum,M Chadwick,3-1/4,10,123,4 4 7,0.57.41,1170,B/TT,2020_E217,22/23,22/23_219
6250,163,01,12/11/22,"ST / Turf / ""A+3""",1000,GF,3,2,61,C S Shum,M F Poon,N,16,115,1 1 1,0.56.46,1169,B/TT,2020_E217,22/23,22/23_163
6251,042,10,25/09/22,"ST / Turf / ""C""",1000,GF,3,12,61,C S Shum,H Bentley,2-1/2,4.6,117,7 8 10,0.57.10,1167,B/TT,2020_E217,22/23,22/23_042
6252,005,01,11/09/22,"ST / Turf / ""A""",1000,G,4,3,56,C S Shum,H Bentley,SH,14,131,5 5 1,0.56.52,1178,B/TT,2020_E217,22/23,22/23_005
6253,484,10,09/03/22,"HV / Turf / ""B""",1000,G,4,12,59,D A Hayes,C L Chau,2-3/4,23,130,7 8 10,0.57.48,1153,B/TT,2020_E217,21/22,21/22_484
6254,399,04,06/02/22,"HV / Turf / ""A""",1000,G,4,3,59,D A Hayes,K Teetan,4-1/2,8.8,133,3 3 4,0.57.97,1160,B/TT,2020_E217,21/22,21/22_399
6255,330,03,12/01/22,"HV / Turf / ""B""",1000,G,4,4,58,D A Hayes,K Teetan,1/2,13,131,5 5 3,0.57.35,1155,B/TT1,2020_E217,21/22,21/22_330
6256,201,11,24/11/21,"HV / Turf / ""C+3""",1200,G,4,6,58,D A Hayes,Z Purton,8-3/4,6.6,131,6 7 11,1.11.18,1152,B,2020_E217,21/22,21/22_201
6257,113,05,24/10/21,"ST / Turf / ""C""",1000,GF,4,8,58,D A Hayes,Z Purton,5-1/2,5.3,133,4 3 5,0.57.25,1161,B,2020_E217,21/22,21/22_113
6258,050,03,22/09/21,"HV / Turf / ""C+3""",1000,GF,4,9,57,D A Hayes,Z Purton,1,4.1,128,5 4 3,0.56.78,1184,B,2020_E217,21/22,21/22_050
6259,549,09,31/03/24,"ST / Turf / ""A+3""",1600,G,3,9,64,W K Mo,M Chadwick,6,47,123,2 2 3 9,1.36.67,1039,H1/P1/TT1,2023_J091,23/24,23/24_549
6260,561,03,07/04/24,"ST / Turf / ""B+2""",1200,G,3,4,63,D J Hall,B Avdulla,2,6.6,122,7 5 3,1.09.30,1239,TT-,2022_H287,23/24,23/24_561
6261,390,08,04/02/24,"ST / Turf / ""B+2""",1200,G,3,7,65,D J Hall,Z Purton,4,2.2,120,2 2 8,1.09.82,1243,TT,2022_H287,23/24,23/24_390
6262,260,08,17/12/23,"ST / Turf / ""B""",1200,G,3,5,65,D J Hall,Z Purton,4-1/2,2.8,123,5 5 8,1.09.95,1242,TT1,2022_H287,23/24,23/24_260
6263,807,01,09/07/23,"ST / Turf / ""C+3""",1200,GF,GRIFFIN,4,--,D J Hall,Z Purton,2-1/4,1.4,128,1 1 1,1.09.80,1249,--,2022_H287,22/23,22/23_807
6264,750,01,18/06/23,"ST / Turf / ""C+3""",1000,GY,GRIFFIN,1,--,D J Hall,Z Purton,3/4,1.6,121,3 4 1,0.55.91,1226,--,2022_H287,22/23,22/23_750
6265,558,WV-A,09/04/23,"ST / Turf / ""B+2""",1000,G,GRIFFIN,--,--,D J Hall,Z Purton,--,--,121,--,--,--,--,2022_H287,22/23,22/23_558
6266,084,02,15/10/23,"ST / Turf / ""A+3""",1200,G,4,3,53,C H Yip,Z Purton,1,1.9,129,3 3 2,1.09.33,1204,XB,2022_H028,23/24,23/24_084
6267,026,02,17/09/23,"ST / Turf / ""B""",1200,G,4,1,51,C H Yip,Z Purton,N,3,128,2 2 2,1.09.36,1208,H-/XB,2022_H028,23/24,23/24_026
6268,829,WV,16/07/23,"ST / Turf / ""A""",1200,G,4,--,52,C H Yip,Z Purton,--,--,125,--,--,--,--,2022_H028,22/23,22/23_829
6269,254,14,18/12/22,"ST / Turf / ""C+3""",1000,G,4,12,52,C H Yip,Z Purton,93-1/2,5.2,132,14 14 14,1.12.66,1163,H1/XB1,2022_H028,22/23,22/23_254
6270,196,WV,27/11/22,"ST / Turf / ""C""",1000,G,4,--,52,C H Yip,Z Purton,--,--,128,--,--,--,--,2022_H028,22/23,22/23_196
6271,550,03,31/03/24,"ST / Turf / ""A+3""",1200,G,3,5,68,C Fownes,E C W Wong,3,8.9,113,5 4 3,1.09.72,1128,TT,2022_H216,23/24,23/24_550
6272,481,02,06/03/24,"HV / Turf / ""B""",1200,G,3,1,67,C Fownes,E C W Wong,1-1/4,2.7,116,2 1 2,1.10.09,1132,TT,2022_H216,23/24,23/24_481
6273,340,WV,13/01/24,"ST / Turf / ""C+3""",1200,G,3,--,67,C Fownes,C Y Ho,--,--,126,--,--,--,--,2022_H216,23/24,23/24_340
6274,304,06,01/01/24,"ST / Turf / ""A""",1400,G,3,14,67,C Fownes,C Y Ho,3-3/4,7.9,124,6 7 5 6,1.23.14,1108,TT,2022_H216,23/24,23/24_304
6275,230,02,06/12/23,"HV / Turf / ""A""",1200,G,3,2,65,C Fownes,Z Purton,1/2,4.5,124,4 4 2,1.10.30,1103,TT,2022_H216,23/24,23/24_230
6276,157,01,11/11/23,"ST / Turf / ""A+3""",1200,G,4R,3,58,C Fownes,E C W Wong,2-1/4,3.3,125,4 3 1,1.09.36,1116,TT,2022_H216,23/24,23/24_157
6277,084,03,15/10/23,"ST / Turf / ""A+3""",1200,G,4,4,58,C Fownes,H Bowman,1-1/4,8.4,134,7 5 3,1.09.36,1121,TT,2022_H216,23/24,23/24_084
6278,037,02,24/09/23,"ST / Turf / ""C""",1200,G,4R,2,57,C Fownes,E C W Wong,N,5.7,119,4 3 2,1.09.86,1120,B-/H-/TT,2022_H216,23/24,23/24_037
6279,750,06,18/06/23,"ST / Turf / ""C+3""",1000,GY,GRIFFIN,10,--,C Fownes,C Y Ho,9-3/4,5.4,133,4 3 6,0.57.48,1121,B1/H1/TT,2022_H216,22/23,22/23_750
6280,692,06,28/05/23,"ST / Turf / ""A""",1200,G,GRIFFIN,3,--,C Fownes,C Y Ho,2-3/4,4.2,133,3 3 6,1.11.17,1121,TT,2022_H216,22/23,22/23_692
6281,635,04,07/05/23,"ST / Turf / ""B""",1000,G,GRIFFIN,3,--,C Fownes,E C W Wong,4,1.6,123,1 1 4,0.57.57,1123,TT,2022_H216,22/23,22/23_635
6282,558,01,09/04/23,"ST / Turf / ""B+2""",1000,G,GRIFFIN,6,--,C Fownes,C Y Ho,1-1/2,2.5,126,3 2 1,0.58.16,1109,TT1,2022_H216,22/23,22/23_558
6283,493,04,10/03/24,"ST / Turf / ""C""",1600,GY,3,10,69,C Fownes,H Bowman,1-3/4,9.4,129,11 12 8 4,1.36.86,1204,TT,2021_G392,23/24,23/24_493
6284,453,02,25/02/24,"ST / Turf / ""A+3""",1600,G,3,9,68,C Fownes,J McDonald,SH,8.3,124,6 8 6 2,1.34.72,1211,TT,2021_G392,23/24,23/24_453
6285,417,05,12/02/24,"ST / Turf / ""A""",1400,G,3,3,68,C Fownes,M L Yeung,1-3/4,11,126,6 6 5 5,1.22.39,1209,TT,2021_G392,23/24,23/24_417
6286,259,04,17/12/23,"ST / Turf / ""B""",1600,G,3,4,68,C Fownes,C Y Ho,1-3/4,2.1,125,7 7 5 4,1.36.20,1213,TT,2021_G392,23/24,23/24_259
6287,175,02,15/11/23,"HV / Turf / ""B""",1650,G,3,8,66,C Fownes,C Y Ho,3/4,6,122,9 8 8 2,1.39.63,1220,TT,2021_G392,23/24,23/24_175
6288,064,01,01/10/23,"ST / Turf / ""C+3""",1400,G,4,10,59,C Fownes,C Y Ho,1,5.9,135,9 9 9 1,1.22.18,1211,TT,2021_G392,23/24,23/24_064
6289,006,10,10/09/23,"ST / Turf / ""A""",1000,GY,4,2,59,C Fownes,E C W Wong,6-1/4,10,125,10 10 10,0.58.07,1216,TT,2021_G392,23/24,23/24_006
6290,832,01,16/07/23,"ST / Turf / ""A""",1400,G,4,4,52,C Fownes,C Y Ho,1,4.4,127,9 9 7 1,1.22.43,1199,TT,2021_G392,22/23,22/23_832
6291,761,03,25/06/23,"ST / Turf / ""A""",1400,G,4,13,52,C Fownes,H Bowman,1-1/2,7,128,11 11 12 3,1.23.02,1196,TT,2021_G392,22/23,22/23_761
6292,376,11,29/01/23,"ST / Turf / ""A+3""",1400,G,4,1,52,C Fownes,L Currie,5-3/4,7.8,127,8 6 7 11,1.23.29,1166,TT1,2021_G392,22/23,22/23_376
6293,518,02,20/03/24,"HV / Turf / ""C+3""",1650,G,4,6,51,T P Yung,C L Chau,3/4,6,124,10 8 2 2,1.40.24,1146,TT,2021_G312,23/24,23/24_518
6294,402,06,07/02/24,"HV / Turf / ""B""",1650,G,4,2,52,T P Yung,C L Chau,1-1/4,5,125,9 9 7 6,1.41.59,1156,TT,2021_G312,23/24,23/24_402
6295,310,04,04/01/24,"HV / Turf / ""A""",1650,G,4,7,52,T P Yung,C L Chau,1-1/4,9.5,129,10 11 11 4,1.41.70,1161,TT,2021_G312,23/24,23/24_310
6296,207,06,29/11/23,"HV / Turf / ""C+3""",2200,G,4,10,54,T P Yung,C L Chau,3-1/2,16,127,6 8 9 9 8 6,2.16.73,1161,TT,2021_G312,23/24,23/24_207
6297,169,06,15/11/23,"HV / Turf / ""B""",1650,G,4,2,56,T P Yung,C L Chau,2,9.8,133,7 7 9 6,1.40.30,1160,B-/TT,2021_G312,23/24,23/24_169
6298,097,07,18/10/23,"HV / Turf / ""B""",1650,Y,4,12,58,T P Yung,C L Chau,6-1/4,24,133,9 9 7 7,1.43.59,1161,B/TT,2021_G312,23/24,23/24_097
6299,051,06,27/09/23,"HV / Turf / ""C""",1650,GF,4,12,60,T P Yung,C L Chau,4-1/2,15,133,9 9 10 6,1.39.83,1134,B1/TT,2021_G312,23/24,23/24_051
6300,012,05,13/09/23,"HV / Turf / ""A""",1650,G,4,3,60,T P Yung,C L Chau,3/4,23,133,7 8 10 5,1.40.60,1146,TT,2021_G312,23/24,23/24_012
6301,817,10,09/07/23,"ST / Turf / ""C+3""",1400,GF,3,5,64,T P Yung,C L Chau,4-1/2,23,119,10 11 11 10,1.22.53,1132,TT,2021_G312,22/23,22/23_817
6302,378,09,29/01/23,"ST / Turf / ""A+3""",1400,G,3,6,66,T P Yung,C L Chau,4,31,120,10 11 11 9,1.22.70,1153,TT,2021_G312,22/23,22/23_378
6303,278,12,24/12/22,"ST / Turf / ""B""",1400,GF,3,14,68,T P Yung,A Hamelin,6,73,123,14 13 13 12,1.22.41,1149,TT,2021_G312,22/23,22/23_278
6304,203,13,27/11/22,"ST / Turf / ""C""",1600,G,3,10,70,T P Yung,C L Chau,10,58,124,11 9 9 13,1.36.15,1145,TT,2021_G312,22/23,22/23_203
6305,147,07,06/11/22,"ST / Turf / ""C+3""",1400,G,3,2,72,T P Yung,H Bentley,4-1/2,13,127,7 7 5 7,1.22.04,1150,TT,2021_G312,22/23,22/23_147
6306,082,07,09/10/22,"ST / Turf / ""A""",1400,G,3,5,72,T P Yung,C L Chau,3-1/2,13,125,7 8 7 7,1.22.04,1143,TT,2021_G312,22/23,22/23_082
6307,028,02,18/09/22,"ST / Turf / ""B""",1400,G,3,4,71,T P Yung,C L Chau,1,59,124,8 9 7 2,1.22.77,1128,CP-/TT,2021_G312,22/23,22/23_028
6308,796,11,01/07/22,"ST / Turf / ""C""",1600,YS,3,8,74,T P Yung,C L Chau,20-1/2,55,129,11 11 13 11,1.40.82,1148,CP/TT1,2021_G312,21/22,21/22_796
6309,749,10,12/06/22,"ST / Turf / ""C+3""",1400,G,3,12,76,T P Yung,K C Leung,8-1/2,22,129,10 10 7 10,1.23.42,1153,CP1,2021_G312,21/22,21/22_749
6310,686,07,22/05/22,"ST / Turf / ""A""",1200,G,3,7,76,T P Yung,Z Purton,2-1/2,9.9,130,8 8 7,1.09.89,1138,--,2021_G312,21/22,21/22_686
6311,511,07,16/03/24,"ST / Turf / ""C+3""",1400,G,2,4,87,F C Lor,K C Leung,3-1/4,45,122,5 5 5 7,1.21.92,1176,B,2021_G306,23/24,23/24_511
6312,434,08,18/02/24,"ST / Turf / ""C+3""",1400,G,2,11,89,F C Lor,K C Leung,6-1/4,49,129,2 2 2 8,1.23.08,1180,B,2021_G306,23/24,23/24_434
6313,339,06,13/01/24,"ST / Turf / ""C+3""",1200,G,2,1,91,F C Lor,Y L Chung,6-1/4,39,123,3 3 6,1.09.67,1175,B1/TT-,2021_G306,23/24,23/24_339
6314,265,08,20/12/23,"HV / Turf / ""C""",1650,G,2,1,93,F C Lor,K C Leung,3-3/4,32,130,3 4 3 8,1.41.82,1180,TT,2021_G306,23/24,23/24_265
6315,173,06,15/11/23,"HV / Turf / ""B""",1650,G,2,6,95,F C Lor,K C Leung,3,58,132,2 2 2 6,1.40.66,1174,TT,2021_G306,23/24,23/24_173
6316,110,14,22/10/23,"ST / Turf / ""B+2""",1400,G,2,6,97,F C Lor,K C Leung,16-1/2,40,134,4 3 2 14,1.24.09,1174,TT1,2021_G306,23/24,23/24_110
6317,660,14,13/05/23,"ST / Turf / ""C""",1400,Y,1,8,98,F C Lor,K C Leung,74-1/4,34,123,3 4 9 14,1.34.82,1170,--,2021_G306,22/23,22/23_660
6318,625,14,30/04/23,"ST / Turf / ""A""",1400,G,2,8,99,F C Lor,K C Leung,10-3/4,24,133,4 5 5 14,1.23.15,1180,H-,2021_G306,22/23,22/23_625
6319,509,04,19/03/23,"ST / Turf / ""A""",2000,G,4YO,5,99,F C Lor,K C Leung,3/4,81,126,1 1 1 1 4,2.02.92,1159,H,2021_G306,22/23,22/23_509
6320,453,13,26/02/23,"ST / Turf / ""A+3""",1800,GF,4YO,2,100,F C Lor,K C Leung,9-1/4,13,126,2 7 7 6 13,1.47.76,1159,H1,2021_G306,22/23,22/23_453
6321,377,07,29/01/23,"ST / Turf / ""A+3""",1600,G,4YO,7,100,F C Lor,S De Sousa,5-1/4,4.4,126,2 2 2 7,1.35.42,1160,--,2021_G306,22/23,22/23_377
6322,280,03,24/12/22,"ST / Turf / ""B""",1600,GF,2,13,100,F C Lor,K C Leung,1-1/2,2.8,135,2 2 2 3,1.35.97,1157,--,2021_G306,22/23,22/23_280
6323,202,01,27/11/22,"ST / Turf / ""C""",1600,G,1,3,91,F C Lor,K C Leung,3-1/2,3,123,3 4 4 1,1.33.42,1164,--,2021_G306,22/23,22/23_202
6324,149,02,06/11/22,"ST / Turf / ""C+3""",1600,G,2,3,88,F C Lor,S De Sousa,SH,3,132,5 3 3 2,1.34.27,1158,--,2021_G306,22/23,22/23_149
6325,083,04,09/10/22,"ST / Turf / ""A""",1400,G,2,14,87,F C Lor,S De Sousa,1/2,4.9,123,3 2 2 4,1.21.26,1161,--,2021_G306,22/23,22/23_083
6326,816,02,10/07/22,"ST / Turf / ""C+3""",1400,G,2,5,84,F C Lor,J Moreira,N,2.7,134,6 6 4 2,1.21.31,1155,--,2021_G306,21/22,21/22_816
